PRODUCT NAME,COMMENT,Website name,Label,sentiment
BLUSH,"give perfect flush , love cool tone pink blush theyre perfect mid tone blushing ! ! two faves : )",influenster,Positive,1
BLUSH,blush great ! blend smoothly gorgeous skin . reason gave 4 star instead 5 its little pigmented taste think better blush cheaper !,influenster,Positive,1
BLUSH,"shade theyre beautiful . lay great foundation ive used , last day . great pigmentation well !",influenster,Positive,1
BLUSH,"bought shade baddie block . its like peach coral love way look . originally , really liked pink blush changed mind !",influenster,Positive,1
BLUSH,go skin nicely light face . give perfect look blend well . definitely recommend,influenster,Positive,1
BLUSH,pretty cool tone blush . great choice face . its trend currently winter cold trend . its buildable overly expensive,influenster,Positive,1
BLUSH,love blush pigmented . easy apply . sits top foundation good doesnt separate . love beautiful color .,influenster,Positive,1
BLUSH,"its super pigmented , build blend easily . use like everyday its one favorite blush .",influenster,Positive,1
BLUSH,"another one friend gave try . its good product like color , made look like color since white skin",influenster,Positive,1
BLUSH,pretty blush ! love color easy blend . doesnt leave skin cakey powdery ! its perfect favorite powder blush .,influenster,Positive,1
BLUSH,"wasnt really fan blush look couple swatch get pigment didnt work good , wouldnt even show skin .",influenster,Positive,1
BLUSH,love formula packaging product . easy use take second apply . gorgeous radiant .,influenster,Positive,1
BLUSH,blush use every time makeup . like give little pop pink . im type girl doesnt like lot pink . love blend well skin .,influenster,Positive,1
BLUSH,literally love blush much ! ! its go-to get compliment wear . product blend perfect always make sure one stock : ),influenster,Positive,1
BLUSH,everyday blush . formula glide onto skin nicely buildable . love warmth add makeup,influenster,Positive,1
BLUSH,blush really creamy lasted day . 's definitely pigmented give really natural cute look . got mine ulta,influenster,Positive,1
BLUSH,use shade were going shopping. its coral/peach color its pretty pigmented . get compliment wear . wouldnt say last day definitely last whole night .,influenster,Positive,1
BLUSH,"love color blush & packaging . time , ive found blush become chalky & bit dry . ive even tried new blush eye trend blush found little dry looking taste .",influenster,Positive,1
BLUSH,"its bit light , need build product get powder show . however , , its really pretty !",influenster,Positive,1
BLUSH,"absolutely love blush , its really nice colour shade pigment strong stay whole day .",influenster,Positive,1
BLUSH,product work personally . love kylies makeup line powder blush lack pigment . bought never even used .,influenster,Positive,1
BLUSH,"since buying blush , single 've reaching . confidently swirl around pan without getting much brush . 's pigment shimmer !",influenster,Positive,1
BLUSH,kylie give thr best cheek . oh love look soooo dark 's light beautiful . reach blush often . would compare nars .,influenster,Positive,1
BLUSH,love good blush & kylie one sooo good ! pigmented couple year ago bought kylie created much product . would love try,influenster,Positive,1
BLUSH,"extremely silky dust , impossible stain . delicate color . light skin winter kissed pink power perfect u ghost , medium complexion doubt seen",influenster,Positive,1
BLUSH,blush pretty . go skin light pink rosy color . one go everyday blush . kylies blush pretty would 100 % recommend,influenster,Positive,1
BLUSH,love blush ! ! ! !,influenster,Positive,1
BLUSH,blush honestly good . usually kylie cometics fan actually never wanted purchase anything blush . good price . product pigmented blush topper pretty pink shade .,influenster,Positive,1
BLUSH,love love love blush . perfect skin tone & set really nicely makeup . blended well & lasted,influenster,Positive,1
BLUSH,def worth money personally bought black friday 11.40 dupe dior blush went viral .,influenster,Positive,1
BLUSH,got shade winter kiss perfect its cold makeup look didnt know would work since brown skin . seriously its pretty buildable prefer ! absolutely loveee,influenster,Positive,1
BLUSH,absolutely loved blush . used hate wearing blush producer helped comfortable . wasnt cakey clowny . absolutely love blush majority shade .,influenster,Positive,1
BLUSH,"pigmented , chalky . compared brand , blush doesnt apply evenly lack blendability . however , really like shade range used eyeshadow !",influenster,Positive,1
BLUSH,color give beautiful pink color face 's right amount sun kiss cheek go smooth,influenster,Positive,1
BLUSH,"u already know one shade color dupe dior blush . winter something . blush , its fine . dont support kylie definitely milani better affordable .",influenster,Positive,1
BLUSH,"rather fair skin finding bronzer contour rather hard . hunt perfect bronzer , came across , nice neutral nude/pink colour add definition .",influenster,Positive,1
BLUSH,love beautiful color option ! one got pretty beautiful . great quality applies nicely !,influenster,Positive,1
BLUSH,really liked blush pigmented would hoped . its beautiful shade applied skin its light . would like see intense version product,influenster,Positive,1
BLUSH,"blush definitely favorite kylie product . blend well make look alive ! super soft fun , ive never gotten many compliment",influenster,Positive,1
BLUSH,"really like blush . high quality , think . beautiful shade . like .",influenster,Positive,1
BLUSH,25 year old never tried blush ! sudden urge give crack one day didnt want spend lot money one didnt end liking look .,influenster,Positive,1
BLUSH,"love blush . use everyday , its absolute favorite . color pretty pigmentation great . give natural finish .",influenster,Positive,1
BLUSH,honestly dont like . color pigment nothing doesnt even show . color look well . nothing fun . wouldnt recommend .,influenster,Positive,1
BLUSH,"got blush cause mid tone blushing , help blend eye perfectly blush leaving harsh line . mix 2 fluffy small brush make blend ? seamlessly . look pritty specially winter kiss",influenster,Positive,1
BLUSH,dont know shade chosen shade gave ashy appearance skin ! ? ? ? ? ?,influenster,Positive,0
BLUSH,"love layer cream blush ! ! its subtle cute set cream product . noticed isnt much pigment would like first , its buildable . packaging cute come good amount product !",influenster,Positive,1
BLUSH,one top 3 favorite blush . love pigmented easy apply . look beautiful skin im obsessed kylie cosmetic blush !,influenster,Positive,1
BLUSH,"perfect product ! ! detail enchant , maximum quality ! ! 'm love whim efficiency ! ! ! influenster able try product n't even know ! ! thanks ! ! ? ? ? ? ? ? ?",influenster,Positive,1
BLUSH,"kinda braced absolutely hate kylie beauty product , majority . however , saw really specific shade wanted try skin tone ( winter kissed ! ) decided go .",influenster,Positive,1
BLUSH,"really like blush , its light weight natural looking . size product also convenient fit bag perfectly",influenster,Positive,1
BLUSH,blush pretty perfect im obsessed . fine kick back ( le formula change ) . leaf looking perfect airbrushed flawless crazy !,influenster,Positive,1
BLUSH,"formula nice love color ! winter kissed dupe dior blush going viral rn , its perfect baby pink look flattering .",influenster,Positive,1
BLUSH,older version powder blush given friend . let say blush rehomed yet pretty soon got .,influenster,Positive,1
BLUSH,got color winter kissed muted baby pink blush . pigmented look .,influenster,Positive,1
BLUSH,really love blush . pigmented stay day give warm sunburnt look ! really give try .,influenster,Positive,1
BLUSH,im absolutely obsessed blush super pretty pigmented look great skin.it doesnt really emphasize pore,influenster,Positive,1
BLUSH,"love kylie cosmetic blush theyre pigmented , easy blend give perfect complexion . shade winter kiss worth hype ! super cute baby pink love ! !",influenster,Positive,1
BLUSH,newest blush launch kylie- brand 44 would usually buy aside makeup minimalist . really love multi tasking product well cream .,influenster,Positive,1
BLUSH,absolutely love product ! look amazing everyone always asks wearing put one ! second time repurchasing product ! nothing would change product last long skin .,influenster,Positive,1
BLUSH,were going shopping its one favs blush . its pigmented blend pretty . blush must .,influenster,Positive,1
BLUSH,love blush super light sun kiss look also super buildable without looking cakey . got baddie block cant wait try different one,influenster,Positive,1
BLUSH,someone give present love bñush also pigmented love bñends nice easy also contain odor,influenster,Positive,1
BLUSH,love blush . go mine . its soft pretty skin . color pay amazing even reformulating,influenster,Positive,1
BLUSH,cute shade . blush good arent anything special . its normal blush . formula isnt anything ordinary usual blush,influenster,Positive,1
BLUSH,cute shade . blush good arent anything special . its normal blush . formula isnt anything ordinary usual blush,influenster,Positive,1
BLUSH,shopping around blush recommended sale associate store . little skeptical first trying blush . go nicely definitely natural look looking .,influenster,Positive,1
BLUSH,"one favorite blush , pigmented , long lasting . perfect blush throw everyday look night . highly recommend product .",influenster,Positive,1
BLUSH,looooove blush . got shade pink power baddie block . looking powdery smooth blush formula exactly looking .,influenster,Positive,0
BLUSH,like family obsessed kylie cosmetic really want try like kylie stuff havent able its cost like really much dont like money really want try,influenster,Positive,1
BLUSH,im good blush kylie one really great . switch ton blush one rotation,influenster,Positive,1
BLUSH,"love kylies blush , pigment , easy blend last day need get different shade",influenster,Positive,1
BLUSH,"great pigment long lasting ! color beautiful . price little high , one blush small makeup collection , definitely worth .",influenster,Positive,1
BLUSH,seriously one best bang buck . its beautiful rich color little go long way . recommend thus brand everyone,influenster,Positive,1
BLUSH,pink product look great outside . blish look great skin . especially wintertime pale face .,influenster,Positive,1
BLUSH,"glad bought blush applies beautifully right amount colour pay , & last long time skin .",influenster,Positive,1
BLUSH,kylie best product ever . priced . pigment amazing ! ! 's worth money ! 10/10,influenster,Positive,1
BLUSH,liked kylie 's blush lot better blush . could go lot lighter eyeshadow blush dio . could get dewy look u like stayed time stated .,influenster,Positive,1
BLUSH,love blush much ! isnt heavy easy apply . super pretty packaging around great product !,influenster,Positive,1
BLUSH,"favorite blush time . love color . give matte finish . always like mix nars blush make pretty color . 's long lasting , smooth , stay true color . much recommend blush others .",influenster,Positive,1
BLUSH,actually really liked blush- reformulation super pigmented easy work . ( though little chalky . ),influenster,Positive,1
BLUSH,"love blush use everyday , pigmented build easily love love love , reasonable price would recommend everyone",influenster,Positive,1
BLUSH,nice would reccomend anyone want nice shimmery natural makeup look use alot 'd like crumbly nice overall,influenster,Positive,1
BLUSH,great pigmentation . stay long time . easy blend . expensive . would recommend .,influenster,Positive,1
BLUSH,"blush super soft apply , easy blend loo natural , one favorite best part cost , expensive .",influenster,Positive,1
BLUSH,amazinggg gurl buy cuteee wear every day lol please buy girliee ? ? ? ? ? ? ? ? [ product : kylie-cosmetics-blush-42 ] easy bl3nd easy wear non harmful pleasing 4 sure,influenster,Positive,1
BLUSH,huge fan product like old blush . yet try newer stuff formula nice smooth chalky ashy . good pigment . pretty good amount product price .,influenster,Positive,1
BLUSH,"pink power bit powdery light , pretty mixed shade . baddie block pretty dark , like mix . long lasting matte finish . wish shade though .",influenster,Positive,1
BLUSH,love blush . definitely go product daily . close perfect favorite shade two . recommend .,influenster,Positive,1
BLUSH,enjoyed kylie 's blush much 1st product tried disappointed kind sad knew run,influenster,Positive,1
BLUSH,use kylie pink powder blush almost every single day . use apple cheek set cream blush well .,influenster,Positive,1
BLUSH,fair skin cup tone finding right blush hard without washing face . really enjoy stuff range color . like variety brand,influenster,Positive,1
BLUSH,"kylie cosmetic blush beautiful shade , everything kylie perfect , love love cosmetic ! ! ! !",influenster,Positive,1
BLUSH,"good , like color lot easy apply . wish brush awesome",influenster,Positive,1
BLUSH,its awesome product thing need apply maybe brush finger really pigmented its gon na last long time,influenster,Positive,1
BLUSH,love color easily blend ! look extremely gorgeous like drugstore blush,influenster,Positive,1
BLUSH,love color ! blend beautifully little go long way . its lightweight slight blurring effect,influenster,Positive,1
BLUSH,love blush fit skin tone . im much comfortable pinkish/light makeup look use almost everyday .,influenster,Positive,1
BLUSH,"matte blush beautiful skin , especially shade winter kissed favourite ! lot pigment recommend using light hand blush !",influenster,Positive,1
BLUSH,"product n't really stand . pigmented yes , feel like wear easily . price definitely better drugstore blush cheaper pigmented make money go . save money .",influenster,Positive,1
BLUSH,"like blush believe cheaper better blush . however love packaging , long last . would recommend summer time found drying .",influenster,Positive,1
BLUSH,big pan last long time . color selection beautiful . pack blush .,influenster,Positive,1
BLUSH,yes yes literally pinkish shade give bad b vibes pop photo get perfect instagrammable photo fr real 's try,influenster,Positive,1
BLUSH,love blushs color get much product price blush last forever mine year use almost everyday pigment great last look beautiful def . buy .,influenster,Positive,1
BLUSH,recently blush become favorite makeup step one go product ! sometimes pair liquid blush love using alone ! havent tried new formula old one definitely best !,influenster,Positive,1
BLUSH,"excellent blush , nice tone subtle color , quite soft , ideal see beautiful , subtle delicate",influenster,Positive,1
BLUSH,"product used perfect beautiful color tone , quality best without forgetting natural light , use day night . give 10 10 without forgetting price expensive",influenster,Positive,1
BLUSH,"love color pigment always use client love , love beautiful color 100 % recommended",influenster,Positive,1
BLUSH,"great color , n't use lot little go long way witch awesome ! go everything wear use everyday !",influenster,Positive,1
BLUSH,different color blush love one . go nice smooth blush brush . wish slightly pigmented build color easier . pale skin .,influenster,Positive,1
BLUSH,"blush kylie cosmetic pigmented . never ever reach kylie blush . unless 10 min build pigmentation , dont recommend",influenster,Positive,0
BLUSH,first blush line its great ! love shade layer nicely . easy apply dont need dig blush color show !,influenster,Positive,1
BLUSH,ordered winter kissed ( shade thats supposed dupe diors rosy blush ) mainly prove friend would trash wrong . loyal blush long foresee . 11/10,influenster,Positive,1
BLUSH,"brush amazing , look super natural wear right , also used exotically ?",influenster,Positive,1
BLUSH,loved daughter amazing really love pigment shade good color shimmery,influenster,Positive,1
BLUSH,"got kylie blush birthday collection sooo gorgeous , friend used different skin tone look gorgeous ! !",influenster,Positive,1
BLUSH,"love product . lot brand product . last pretty long , definitely plus . fell like could bit better . overall highly recommend others would definitely repurchase .",influenster,Positive,1
BLUSH,love kylies product ! especially love power tho formula blush great go beautiful pink colour ! layer cream blush work well highly buildable look great last day !,influenster,Positive,1
BLUSH,blush gorgeous paired pale skin . really find product work pale skin makeup industry blush job perfectly ! would definitely,influenster,Positive,1
BLUSH,honestly im big fan kylie cosmetic ! blush must brand ! proce really affordable product really worth its price !,influenster,Positive,1
BLUSH,love blush 's holy grail product . give face life pinky 's beauty product pinky . 'm amazed really try 'll love,influenster,Positive,1
BLUSH,beautiful would definitely buy . color amazing ! ! ! ! !,influenster,Positive,1
BLUSH,bought shade crush great shade love way give good complex skin tone . easy blend patchy residue think important .,influenster,Positive,1
BLUSH,paying u get . loveeeee packaging got lol higher hope kyle impress . its good theres many better option .,influenster,Positive,1
BLUSH,blush beautiful . baddie block go . its shimmery . could little buttery still great nonetheless . melt perfectly skin last day .,influenster,Positive,1
BLUSH,blush amazing ! one older one 2019. pink dream lighter olive tone skin love !,influenster,Positive,1
BLUSH,impressed blush ! got powder one love cream blush . look powdery give beautiful glow colour . extremely pigmented go light hand . last look beautiful !,influenster,Positive,1
BLUSH,blush baby pink color love . 's buildable blush last day . 's smooth go nicely . blush true color love pink packaging .,influenster,Positive,1
BLUSH,love blush ! blush pigmented like build amount want . work super well dont press hard pan get product .,influenster,Positive,1
BLUSH,liked kylie blush think add vibrant/deep color like bright red/hot pink orangey coral tone,influenster,Positive,1
BLUSH,"price , cant complain . peach/coral color lasted long time . bought kyle pop shop year back sf still work great . its matte finish love since im naturally oily .",influenster,Positive,1
BLUSH,kylies formula gorgeous skin . extremely buildable leaf natural finish face . packaging gorgeous yet simple gotten many compliment natural complexion look using ! !,influenster,Positive,1
BLUSH,love kylie blush ! ive used forever . its buildable make easy get perfect shade .,influenster,Positive,1
BLUSH,love kylie cosmetic ! product never fail . lip product blush ! highly recommend,influenster,Positive,1
BLUSH,beautiful finish . sometimes hard time trying make blush show skin since dont wear foundation one work fine . pretty color,influenster,Positive,1
BLUSH,kylie cosmetic blush great product . pigmented create good natural shade skin . little go long way product hold long time . 10/10 recommend product !,influenster,Positive,1
BLUSH,"kylie cosmetic blush , powder blush , really long-wearing , long-lasting , vibrant , well-made makeup .",influenster,Positive,1
BLUSH,its ok. color pretty sometimes doesnt come . think depends skin tone,influenster,Positive,1
BLUSH,powder blush work good stay ! ! love packaging much color perfect ! ! pigmented,influenster,Positive,1
BLUSH,love kylie blush ! got one collection sale would sure buy full price .,influenster,Positive,1
BLUSH,love kylie cosmetic blush bad like throw lil blush eye use lil lighter color foundation powder top apply regular foundation,influenster,Positive,1
BLUSH,build able like seems stay put deal dry spot ... huge kylie fan know product decent,influenster,Positive,1
BLUSH,"good little bit enough pigment personally , use lot blush tend go blush high pigment level dont use much .",influenster,Positive,1
BLUSH,"like product good pigment , seems difficult get coverage coverage looking .",influenster,Positive,1
BLUSH,love kylie absolute idolize + blush ! ! go wrong its easy apply pigment everything ! ! one thing would improve formula its top product x,influenster,Positive,1
BLUSH,wanted love bad . patchy barley show skin pale . apply much get work .,influenster,Positive,1
BLUSH,love love love blush . nice formula easy blend skin type . look great liquid powder foundation !,influenster,Positive,1
BLUSH,blush okay . lot drugstore blush definitely dupe .,influenster,Positive,1
BLUSH,product last lifetime . feel like constantly reaching somehow still havent hit pan . lay perfectly foundation .,influenster,Positive,1
BLUSH,like close perfect its dusty peach color.the kylie cosmetic blush single secret weapon create perfect kylie flush .,influenster,Positive,1
BLUSH,"pretty good easy build , medium coverage layer pretty color",influenster,Positive,1
BLUSH,like color blush pigmentation . complaint isnt easily blended like product .,influenster,Positive,1
BLUSH,love blush ! pigmented & blend well - also love clean beauty ! its also affordable its price .,influenster,Positive,1
BLUSH,"schould try ! its perfect christmas gift , valentines day , birthday like much ! ! ! ! ! ! ! ! ! price is ok",influenster,Positive,1
BLUSH,really love blush . perfect amount o pigment light-medium skin tone . blend beautifully give natural glow .,influenster,Positive,1
BLUSH,its alright . got one first batch havent bought since . didnt like formula first dont know hows formulation update .,influenster,Positive,1
BLUSH,look really good skin nice color . little go long way ! good everyday full face .,influenster,Positive,1
BLUSH,blush amazing ! beautiful color really make overall look pop ! need little color perfect !,influenster,Positive,1
BLUSH,cute blush love look put ! its long lasting !,influenster,Positive,1
BLUSH,love blush ! ! kylie cosmetic great packaging always cute . make skin glow recommend buying kylie cosmetic,influenster,Positive,1
BLUSH,product ... meh . drugstore brand drugstore price sure .. could see buying .. maybe .,influenster,Positive,1
BLUSH,got sale holiday . last forever . biggest fan shade purchased . little coral .,influenster,Positive,1
BLUSH,"using product , honestly said good product stay long lasting face ..",influenster,Positive,1
BLUSH,"kaylie excellent pigment blush love , apply stay long color , really recommended tan skin",influenster,Positive,1
BLUSH,"nice , light rose colour . personally like n't full give natural look/glow .",influenster,Positive,1
BLUSH,. hit miss good bad were going shopping color pretty,influenster,Positive,1
BLUSH,"absolutely love makeup line . blush go nicely work great type skin , including textured .",influenster,Positive,1
BLUSH,great amazing amazing coverage leaf skin amazing flawless perfect summer winter season also really pretty tint ! ! ! !,influenster,Positive,1
BLUSH,cute palette great packaging . would love try product like . bought one ago lasted long time !,influenster,Positive,1
BLUSH,creamy smooth buttery apple easily nice color last day smooth formula nice shade range,influenster,Positive,1
BLUSH,"best blush ever ! stay day . look natural , bright pigment . buildable perfect look . love ton blush look rosy pink !",influenster,Positive,1
BLUSH,actually like product its soft smooth product its job . soft color look good pale skin . last pretty long .,influenster,Positive,1
BLUSH,three blush kylie theyre amazing . love color come blend amazing .,influenster,Positive,1
BLUSH,"'m super fan . perfect coverage ! amazing , highly recommend using ! wish could buy entire collection ! best quality !",influenster,Positive,1
BLUSH,new pick actually really love ! its super pigmented leaf perfect rosy color .,influenster,Positive,1
BLUSH,blush nice blend able much pigment . packaging great price good .,influenster,Positive,1
BLUSH,"blush cant compare , ive bought least 4 baddie block blush cant live without",influenster,Positive,0
BLUSH,foundation .... amazing ! !,influenster,Positive,1
BLUSH,received item bought kylie cosmetic absolutely love !,influenster,Positive,1
BLUSH,amazing quick delivery ! great quality lovely freebie,influenster,Positive,1
BLUSH,quick shipping great product,influenster,Positive,1
BLUSH,excellent customer service .,influenster,Positive,1
BLUSH,order 13th january arrived today 23rd january tracking information confirmation email .,influenster,Positive,0
BLUSH,absolutely love kylie cosmetic .,influenster,Positive,1
BLUSH,also use kylie baby product premature twin skin amazing .,influenster,Positive,1
BLUSH,"smooth face , buildable & light . love !",influenster,neutral,1
BLUSH,natural blend beautifully would definitely buy,Kylie cosmetics,neutral,1
BLUSH,"must say love kylie blush , changing game ! its silk , soft , easy blend color perfectly pigmented .",Kylie cosmetics,neutral,1
BLUSH,favorite blush stick used ! ! ! ! ! really blush girl way look face beautiful ! ! !,Kylie cosmetics,neutral,1
BLUSH,discover easy peasy best ever blush stick never go back pressedd,Kylie cosmetics,neutral,1
BLUSH,colour sooooo pretty stay day good,Kylie cosmetics,neutral,1
BLUSH,blush gorgeous !,Kylie cosmetics,neutral,1
BLUSH,"never much & make blush one . nice . swear ca n't even feel product skin , blend . love !",Kylie cosmetics,neutral,1
BLUSH,another one kylie favorite,Kylie cosmetics,neutral,1
BLUSH,build really nicely - natural add build glam look . love .,Kylie cosmetics,neutral,1
BLUSH,love coral stick blend well,Kylie cosmetics,neutral,1
BLUSH,made pimple cheek .,Kylie cosmetics,neutral,0
BLUSH,bout suck make bad made look old,Kylie cosmetics,neutral,0
BLUSH,discover easy peasy best ever blush stick never go back pressedd,Kylie cosmetics,neutral,1
BLUSH,"exploit child oversees produce product . love spending money product absolutely nothing hurt child , buy garbage .",Kylie cosmetics,neutral,1
BLUSH,product surprising best way !,Kylie cosmetics,neutral,1
BLUSH,"great lasting colour , really like blusher stick , glad bought",influenster,Positive,1
BLUSH,blush amazing blush people dont want much face also subtle finish .,influenster,Positive,1
BLUSH,ignore fact uhh name like gone .. would bring touch . blush nice pretty . look teally good skin well ! !,influenster,Positive,1
BLUSH,repurchased blush .,influenster,Positive,0
BLUSH,cant beat colour winter kissed price affordable .,influenster,Positive,1
BLUSH,high quality colour last day,influenster,Positive,0
BLUSH,kylie cosmetic blush delightful addition makeup routine .,influenster,Positive,1
BLUSH,"offer range flattering shade suit various skin tone , delivering natural , radiant flush .",influenster,Positive,1
BLUSH,"formula silky blend effortlessly , giving soft , buildable color last day .",influenster,Positive,1
BLUSH,"packaging sleek compact , making perfect on-the-go touch-ups . 's fun charming way brighten cheek !",influenster,Positive,1
BLUSH,pigmented hot pink ! packaging delicate,influenster,Positive,1
BLUSH,randomly broke bag tweak look weird colour beautiful !,influenster,Positive,1
BLUSH,hard work beginner ! took time managed work .,influenster,Positive,0
BLUSH,gifted ohhhhh god ! love blush .,influenster,Positive,1
BLUSH,its really pigmented much cant blend,influenster,Positive,0
BLUSH,dont reapply throughout day like one ive tried .,influenster,Positive,1
BLUSH,blush lasting long ive using almost everyday like 10 month .,influenster,Positive,1
BLUSH,love cute little package come really great quality .,influenster,Positive,1
BLUSH,work nicely ! complaint much build maybe 's shade skin,influenster,Positive,1
BLUSH,product tried kylie make want ! recommend,influenster,Positive,1
BLUSH,"love blush , 's super pigmented long lasting .",influenster,Positive,1
BLUSH,'s blend like dream texture creamy matte finish .,influenster,Positive,1
BLUSH,'s fragrance packaging super cute 'm baby pink .,influenster,Positive,1
BLUSH,love blush kylie ! go flawless little bit go long way .,influenster,Positive,1
BLUSH,theres scent love . packaging great . simple yet flawless .,influenster,Positive,1
BLUSH,wanted try blush happy colour natural looked .,influenster,Positive,1
BLUSH,loved easy blend didnt clog pore .,influenster,Positive,1
BLUSH,kylie cosmetic blush winter kissed awesome .,influenster,Positive,1
BLUSH,"give nice , rosy glow look like youve come cold .",influenster,Positive,1
BLUSH,formula super smooth blend easily .,influenster,Positive,1
BLUSH,layer color keep light subtle look .,influenster,Positive,0
BLUSH,"plus , stay day , need touch-ups .",influenster,Positive,0
BLUSH,love natural looksno cakey finish,influenster,Positive,1
BLUSH,packaging sleek cute,influenster,Positive,1
BLUSH,winter kissed solid pick youre looking great winter blush .,influenster,Positive,1
BLUSH,really love kylie blush ! use shade winter kissed .,influenster,Positive,1
BLUSH,pink packaging cute .,influenster,Positive,1
BLUSH,its easy apply stay . definitely want try shade & cream blush !,influenster,Positive,1
BLUSH,love product ! ! its super pigmented .,influenster,Positive,1
BLUSH,packaging cute pink .,influenster,Positive,1
BLUSH,great go traveling . last hour doesnt break easily,influenster,Positive,1
BLUSH,kylie cosmetic blush well-regarded product known highly pigmented formula smooth texture,influenster,Positive,0
BLUSH,"available variety shade , blush provides matte-velvet finish suitable different skin tone .",influenster,Positive,0
BLUSH,product really nice cool toned pink blush ! its powdery sits skin nicely .,influenster,Positive,1
BLUSH,"scent , packaging bad writing front came almost instantly",influenster,Positive,0
BLUSH,kylie cosmetic blush impress strong pigmentation seamless blendability .,influenster,Positive,1
BLUSH,"texture silky smooth , minimalist packaging chic .",influenster,Positive,1
BLUSH,"'s faint , pleasant scent . highly recommend !",influenster,Positive,1
BLUSH,brand never disappointed ever .,influenster,Positive,1
BLUSH,pigmentation particular shade make go everyday ! love packaging ! ! blend second 's perfect texture .,influenster,Positive,1
BLUSH,pigmentated face leave color looking .,influenster,Positive,0
BLUSH,take blending due highly pigmentation .,influenster,Positive,0
BLUSH,packaging beautiful worth money .,influenster,Positive,1
BLUSH,love using blush .,influenster,Positive,1
BLUSH,texture good blend well .,influenster,Positive,1
BLUSH,colour lovely skin . isnt flaky doesnt go everywhere,influenster,Positive,1
BLUSH,use bigger brush apply .,influenster,Positive,0
BLUSH,"packaging cute pink box silver writing , last day great product well worth money .",influenster,Positive,1
BLUSH,love kylie blush theyre beautiful easy blend pigment really scent texture soft .,influenster,Positive,1
BLUSH,love . worth every penny,influenster,Positive,1
BLUSH,say image dont color justice .,influenster,Positive,1
BLUSH,"compare pink power blush pink casing , notice big difference",influenster,Positive,0
BLUSH,thing like doesnt stay long requires reapplication day ..,influenster,Positive,1
BLUSH,doesnt enough pigment last . different shade pleased .,influenster,Positive,1
BLUSH,"sell pretty fast , suck . something definitely recommend .",influenster,Positive,1
BLUSH,pigmentation blush refine blend right skin texture soft finish well perfect packaging travel size .. would recommend,influenster,Positive,1
BLUSH,'m obsessed kylie cosmetic blush shade 336 ! color cute - gorgeous soft pink give cheek natural-looking flush .,influenster,Positive,1
BLUSH,'s perfect shade everyday wear add touch femininity look,influenster,Positive,1
BLUSH,"formula also amazing , blending seamlessly skin flawless finish .",influenster,Positive,1
BLUSH,ca n't get enough adorable blush !,influenster,Positive,0
BLUSH,blush favorite since released . perfect blush topper & transition blush ! help blend blush concealer beautifully !,influenster,Positive,1
BLUSH,shade winter kissed love .,influenster,Positive,1
BLUSH,pigmented point much . build however want . packaging cute .,influenster,Positive,1
BLUSH,dont think pigmented would liked .,influenster,Positive,1
BLUSH,"pigmentation its great ; however , think keep reapplying last whole day .",influenster,Positive,1
BLUSH,one favorite blush ! use shade winter kissed always look perfect matter look .,influenster,Positive,1
BLUSH,little go long way overall product exactly everyone want blush !,influenster,Positive,1
BLUSH,"best blush ever ! last day its perfect shade looking ? youre looking super light blush blend perfectly bronzer , !",influenster,Positive,1
BLUSH,blush great amount pigment . blend prefectly skin without leaving looking dry .,influenster,Positive,1
BLUSH,beautiful finsh amazing packaging .,influenster,Positive,1
BLUSH,love blush good pigmentation blend nicely good texture finish matte packaging cute cause pink would recommend,influenster,Positive,1
BLUSH,"beautiful blush , its pigmented , last long time packaging nice make skin look glowy look cute using one long time",influenster,Positive,1
BLUSH,specific blush look great latina skin . issue dropped & broke . please careful . going buy new one !,influenster,Positive,1
BLUSH,repurchased winter kiss . dark brown hair hazel eye color compliment skin much . refuse hit pan go without blush . soft mauve tone super pigmented without showing skin texture . happy purchase,Kylie cosmetics,Positive,1
BLUSH,got cold pink shade winter kissed omg pale girl perfect blush leaf well .... winter kissed amazing !,Kylie cosmetics,Positive,1
BLUSH,absolutely love blush . shade winter kissed holy grail wear every day .,Kylie cosmetics,Positive,1
BLUSH,blush perfect add everyday makeup,Kylie cosmetics,Positive,1
BLUSH,"sooo happy , perfect shade , sooo easy blend ! !",Kylie cosmetics,Positive,1
BLUSH,"love ! beautiful color , stay day . go smooth even .",Kylie cosmetics,Positive,1
BLUSH,nice look good perfect pink colour wear everyday,Kylie cosmetics,Positive,1
BLUSH,"cutest colour , perfect everyday . stay day .",Kylie cosmetics,Positive,1
BLUSH,"love everything blush ! ! color , texture packaging love love love im order 3 different color ! ! !",Kylie cosmetics,Positive,1
BLUSH,loveeeee love shade ! ive trying find light pink shade one perfect !,Kylie cosmetics,Positive,1
BLUSH,"loved blush , last day ! want soft pink look blush !",Kylie cosmetics,Positive,1
BLUSH,"bought around christmas time 2022 , its still lasting til 2024 ! blush look great face long lasting ! absolutely repurchase .",Kylie cosmetics,Positive,1
BLUSH,please favorite blush mine almost finished need another one ?,Kylie cosmetics,Positive,1
BLUSH,love blush . color perfect fair olive skin tone its perfectly pigmented decide want natural glam look .,Kylie cosmetics,Positive,1
BLUSH,pretty blush three shade find really good olive skin complection,Kylie cosmetics,Positive,1
BLUSH,"love blush , skin tone medium work well skin tone . actually recommend blush .",Kylie cosmetics,Positive,1
BLUSH,"bought saw wonyoung us exact blush truly disappoint , also gave perfect cool tone makeup look !",Kylie cosmetics,Positive,1
BLUSH,blush actually changed life amazing,Kylie cosmetics,Positive,1
